author.x	filename.x	author.y	filename.y	same.author	train.set	train.or.test	case.id	answer	author.seen
cfw	1889-cfw-jl:1874-cfw-tac:1884-cfw-ea:1883-cfw-ftm:1895-cfw-mcac	wta	1872-wta-lb	FALSE	FALSE	test	1889-cfw-jl:1874-cfw-tac:1884-cfw-ea:1883-cfw-ftm:1895-cfw-mcac 1872-wta-lb	0	TRUE
rwc	1913-rwc-thc:1910-rwc-tgm:1897-rwc-l:1904-rwc-isotu:1911-rwc-tgr	rwc	1910-rwc-ap	TRUE	FALSE	test	1913-rwc-thc:1910-rwc-tgm:1897-rwc-l:1904-rwc-isotu:1911-rwc-tgr 1910-rwc-ap	1	TRUE
espw	1882-espw-dz:1889-espw-tsfi:1901-espw-a:1896-espw-cfal:1907-espw-tldup	fmc	1896-fmc-c	FALSE	FALSE	test	1882-espw-dz:1889-espw-tsfi:1901-espw-a:1896-espw-cfal:1907-espw-tldup 1896-fmc-c	0	FALSE
cdw	1894-cdw-tgh:1889-cdw-sths:1876-cdw-itl:1878-cdw-hikab:1897-cdw-tpfwsw	cdw	1891-cdw-oi	TRUE	FALSE	test	1894-cdw-tgh:1889-cdw-sths:1876-cdw-itl:1878-cdw-hikab:1897-cdw-tpfwsw 1891-cdw-oi	1	TRUE
rwc	1910-rwc-ap:1900-rwc-taoamm:1918-rwc-tlg:1904-rwc-isotu:1911-rwc-tcl	rwc	1909-rwc-tdm	TRUE	FALSE	test	1910-rwc-ap:1900-rwc-taoamm:1918-rwc-tlg:1904-rwc-isotu:1911-rwc-tcl 1909-rwc-tdm	1	TRUE
cdw	1897-cdw-tpfwsw:1876-cdw-itl:1878-cdw-hikab:1889-cdw-sths:1891-cdw-oi	haj	1881-haj-fcbtp	FALSE	FALSE	test	1897-cdw-tpfwsw:1876-cdw-itl:1878-cdw-hikab:1889-cdw-sths:1891-cdw-oi 1881-haj-fcbtp	0	TRUE
wta	1883-wta-sh:1864-wta-tsb:1876-wta-vao:1874-wta-tcw:1872-wta-lb	ewaoc	1897-ewaoc-tdof	FALSE	FALSE	test	1883-wta-sh:1864-wta-tsb:1876-wta-vao:1874-wta-tcw:1872-wta-lb 1897-ewaoc-tdof	0	TRUE
es	1889-es-tptk:1889-es-atg:1913-es-tm:1907-es-tlotg:1917-es-ow-sh	hj	1878-hj-aie	FALSE	FALSE	test	1889-es-tptk:1889-es-atg:1913-es-tm:1907-es-tlotg:1917-es-ow-sh 1878-hj-aie	0	TRUE
es	1917-es-ow-sh:1907-es-tlotg:1905-es-tpoe:1889-es-tptk:1913-es-tm	ew	1916-ew-k-sh	FALSE	FALSE	test	1917-es-ow-sh:1907-es-tlotg:1905-es-tpoe:1889-es-tptk:1913-es-tm 1916-ew-k-sh	0	TRUE
lma	1885-lma-ll:1864-lma-opdaot:1882-lma-ajsb-v6:1872-lma-ss:1864-lma-m	us	1901-us-km	FALSE	FALSE	test	1885-lma-ll:1864-lma-opdaot:1882-lma-ajsb-v6:1872-lma-ss:1864-lma-m 1901-us-km	0	TRUE
es	1889-es-tptk:1917-es-ow-sh:1888-es-ttatv:1889-es-atg:1913-es-tm	espw	1896-espw-tsasa	FALSE	FALSE	test	1889-es-tptk:1917-es-ow-sh:1888-es-ttatv:1889-es-atg:1913-es-tm 1896-espw-tsasa	0	TRUE
